title,type,genres,releaseYear,imdbAverageRating,imdbNumVotes,availableCountries
Better Call Saul,tv,"Crime, Drama",2015.0,9.0,698531.0,"AD, AE, AG, AL, AO, AR, AT, AZ, BA, BB, BE, BG, BH, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, OM, PA, PE, PF, PH, PK, PL, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
Okupas,tv,"Crime, Drama",2000.0,8.9,3232.0,"AD, AG, AR, BB, BM, BO, BR, BS, BZ, CL, CO, CR, CU, DO, EC, ES, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
Bitten,tv,"Drama, Fantasy, Horror",2014.0,6.9,19640.0,CA
El Príncipe,tv,"Drama, Thriller",2014.0,7.3,1315.0,ES
Rick and Morty,tv,"Adventure, Animation, Comedy",2013.0,9.1,631870.0,"AE, AO, AT, AU, BH, CH, CI, CM, CV, CY, DE, DZ, EE, EG, GB, GG, GH, GI, GQ, GR, IE, IL, IN, IQ, IT, JO, JP, KE, KR, KW, LB, LI, LT, LV, LY, MA, MG, ML, MT, MU, MY, MZ, NE, NG, OM, PK, PS, QA, SA, SC, SM, SN, TD, TN, TR, TZ, UG, YE, ZA, ZM, ZW"
Derek,tv,"Comedy, Drama",2012.0,8.1,36285.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Marco Polo,tv,"Action, Adventure, Drama",2014.0,8.0,80754.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
Gotham,tv,"Action, Crime, Drama",2014.0,7.8,245035.0,MY
KILL la KILL,tv,"Action, Animation, Comedy",2013.0,7.9,17648.0,"IT, SM"
The Flash,tv,"Action, Adventure, Drama",2014.0,7.5,373354.0,"AD, AG, AL, AO, AR, AZ, BA, BB, BE, BG, BM, BO, BR, BS, BY, BZ, CA, CI, CL, CM, CO, CR, CV, CY, DK, DO, EC, EE, FI, FJ, FR, GF, GH, GQ, GR, GT, HK, HN, HR, HU, ID, IL, IS, JM, JP, KE, KR, LC, LT, LU, LV, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, PA, PE, PF, PH, PK, PL, PT, PY, RO, RS, SC, SE, SG, SI, SK, SN, SV, TC, TH, TT, TW, TZ, UG, US, UY, VE, ZA, ZM, ZW"
Ace of Diamond,tv,"Animation, Sport",2013.0,8.1,1464.0,KR
"No Game, No Life",tv,"Adventure, Animation, Comedy",2014.0,7.6,19499.0,"AR, BO, BR, CL, CO, CR, CU, DO, EC, ES, GT, HN, JP, MX, NI, PA, PE, PT, PY, SV, UY, VE"
Ping Pong the Animation,tv,"Animation, Drama, Sport",2014.0,8.6,5181.0,JP
iZombie,tv,"Comedy, Crime, Drama",2015.0,7.8,76282.0,"AD, AO, CI, CM, FJ, FR, GF, GH, HK, KE, LU, MC, MG, ML, MZ, NE, NG, PF, PH, PK, SG, SN, TH, TW, TZ, UG, ZM, ZW"
Black Money Love,tv,"Action, Crime, Drama",2014.0,7.5,7967.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HN, IE, IN, IQ, IS, IT, JM, JO, KE, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TN, TT, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Doctor Stranger,tv,"Action, Drama, Romance",2014.0,7.4,3776.0,"AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BG, BH, BM, BO, BR, BS, BY, BZ, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DO, DZ, EC, EE, EG, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HK, HN, ID, IE, IN, IQ, IS, JM, JO, KE, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NZ, OM, PA, PE, PF, PH, PK, PS, PY, QA, RS, SA, SC, SG, SI, SK, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
My Love from Another Star,tv,"Comedy, Drama, Fantasy",2013.0,8.2,17293.0,"AE, AL, AO, AT, AU, AZ, BA, BG, BH, BY, CH, CI, CM, CV, CY, DE, DZ, EE, EG, FJ, FR, GB, GG, GH, GI, GQ, HK, ID, IE, IN, IQ, IS, JO, KE, KR, KW, LB, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MY, MZ, NE, NG, NL, NZ, OM, PF, PH, PK, PS, QA, RS, SA, SC, SG, SI, SK, SN, TH, TN, TR, TW, TZ, UG, YE, ZA, ZM, ZW"
Married at First Sight,tv,"Reality-TV, Romance",2014.0,6.2,2696.0,US
Boss & Me,tv,"Comedy, Drama, Romance",2014.0,7.2,780.0,"AG, AL, AO, AU, AZ, BA, BB, BG, BM, BS, BY, BZ, CA, CI, CM, CV, CY, EE, FJ, GB, GG, GH, GI, GQ, HK, IE, IN, IS, JM, KE, LC, LI, LT, LV, MC, ME, MG, MK, ML, MT, MU, MZ, NE, NG, NZ, PH, PK, RS, SC, SG, SI, SK, SN, TT, TW, TZ, UG, US, ZA, ZM, ZW"
How to Get Away with Murder,tv,"Crime, Drama, Mystery",2014.0,8.1,171311.0,"AT, AU, BE, BR, CH, DE, IL, JP, LI, LU, NL"
Gomorrah,tv,"Crime, Drama, Thriller",2014.0,8.6,46500.0,"AT, CH, DE, LI"
Yakari,tv,"Adventure, Animation, Family",2005.0,6.7,524.0,"AT, CH, DE, FR, LI, LU, MC"
The Empress Ki,tv,"Action, Drama, History",2013.0,8.4,3964.0,"AE, AL, AO, AT, AU, AZ, BA, BG, BH, BY, CH, CI, CM, CV, CY, DE, DZ, EE, EG, FJ, FR, GB, GG, GH, GI, GQ, HK, ID, IE, IN, IQ, IS, JO, KE, KW, LB, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MY, MZ, NE, NG, NZ, OM, PF, PH, PK, PS, QA, RS, SA, SC, SG, SI, SK, SN, TH, TN, TR, TW, TZ, UG, YE, ZA, ZM, ZW"
Bee and PuppyCat,tv,"Action, Adventure, Animation",2013.0,8.1,4074.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
Steven Universe,tv,"Action, Adventure, Animation",2013.0,8.2,41732.0,"AE, AG, AL, AO, AR, AT, AU, BA, BB, BE, BG, BH, BM, BO, BR, BS, BZ, CI, CL, CM, CO, CR, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GH, GQ, GT, HK, HN, ID, IE, IL, IN, IQ, IS, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
Fated to Love You,tv,"Comedy, Romance",2014.0,7.9,3311.0,"AE, AL, AO, AT, AU, AZ, BA, BG, BH, BY, CH, CI, CM, CV, CY, DE, DZ, EE, EG, FJ, FR, GB, GG, GH, GI, GQ, HK, ID, IE, IN, IQ, IS, JO, KE, KW, LB, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MY, MZ, NE, NG, NZ, OM, PF, PH, PK, PS, QA, RS, SA, SC, SG, SI, SK, SN, TH, TN, TR, TW, TZ, UG, YE, ZA, ZM, ZW"
Robocar Poli,tv,"Adventure, Animation, Comedy",2011.0,5.9,197.0,"AG, AL, AO, AU, AZ, BA, BB, BG, BM, BR, BS, BY, BZ, CA, CI, CM, CV, CY, EE, ES, FJ, FR, GB, GF, GG, GH, GI, GQ, HK, ID, IE, IN, IS, IT, JM, JP, KE, KR, LC, LI, LT, LU, LV, MC, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NL, NZ, PF, PH, PK, RS, SC, SG, SI, SK, SN, TC, TH, TT, TW, TZ, UG, US, ZA, ZM, ZW"
Akame ga Kill!,tv,"Action, Animation, Comedy",2014.0,7.8,32241.0,"AR, AT, BO, BR, CH, CL, CO, CR, CU, DE, DO, EC, GT, HN, LI, MX, NI, PA, PE, PY, SV, UY, VE"
Aquarius,tv,"Biography, Crime, Drama",2015.0,7.0,13633.0,"AD, AE, AG, AO, AR, AT, AZ, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GG, GH, GI, GQ, GT, HN, IE, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MG, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, SA, SC, SE, SM, SN, SV, TC, TH, TN, TR, TT, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Z Nation,tv,"Action, Comedy, Drama",2014.0,6.7,40171.0,JP
Tokyo Ghoul,tv,"Action, Animation, Drama",2014.0,7.7,69627.0,"ES, FR, GB, HK, ID, IE, IN, IT, JP, KR, MY, PH, PK, PT, SG, SM, TH, TW"
Madam Secretary,tv,"Drama, Thriller",2014.0,7.8,27622.0,US
Monthly Girls' Nozaki-kun,tv,"Animation, Comedy, Romance",2014.0,7.5,4370.0,"AR, BO, BR, CL, CO, CR, CU, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, UY, VE"
Terra Formars,tv,"Action, Animation, Horror",2014.0,6.4,1347.0,JP
Fate/stay night [Unlimited Blade Works],tv,"Action, Adventure, Animation",2014.0,8.0,9402.0,"IT, SM"
Yowamushi Pedal,tv,"Animation, Comedy, Drama",2013.0,7.6,1060.0,"HK, ID, IN, JP, MY, PH, PK, SG, TH, TW"
Parasyte: The Maxim,tv,"Action, Animation, Drama",2014.0,8.3,53137.0,"AD, AE, AO, AR, AZ, BA, BE, BG, BH, BO, BR, BY, CI, CL, CM, CO, CR, CV, CY, CZ, DZ, EC, EE, EG, ES, FR, GH, GQ, GT, HK, HN, ID, IN, IQ, IS, IT, JO, JP, KE, KR, KW, LB, LT, LV, LY, MA, MD, ME, MG, MK, ML, MU, MX, MY, MZ, NE, NG, NI, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SG, SI, SK, SM, SN, SV, TH, TN, TR, TW, TZ, UG, UY, VE, YE, ZM, ZW"
Secret Door,tv,"Drama, History",2014.0,7.3,143.0,JP
Hozuki's Coolheadedness,tv,"Animation, Comedy, Fantasy",2014.0,7.1,324.0,JP
19-2,tv,"Crime, Drama",2014.0,8.1,3294.0,CA
The Missing,tv,"Crime, Drama, Mystery",2014.0,8.2,31077.0,"BE, BM, GB, GG, GI, IE, NL, TC"
Breathless,tv,Drama,2013.0,6.8,1535.0,"AU, BR, CA, DE, ES, FR, GB, IT, JP, KR, MX, US"
Vanderpump Rules,tv,Reality-TV,2013.0,6.2,4477.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HK, HN, ID, IE, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PY, QA, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TN, TR, TT, TW, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
Drifters,tv,Comedy,2013.0,7.0,1993.0,"BM, GB, GG, GI, IE, TC"
Birth of a Beauty,tv,"Comedy, Romance",2014.0,6.9,1293.0,"AE, AG, AL, AO, AR, AU, AZ, BA, BB, BG, BH, BM, BO, BR, BS, BY, BZ, CI, CL, CM, CO, CR, CU, CV, CY, DO, DZ, EC, EE, EG, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HK, HN, ID, IE, IN, IQ, IS, JM, JO, KE, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NZ, OM, PA, PE, PF, PH, PK, PS, PY, QA, RS, SA, SC, SG, SI, SK, SN, SV, TH, TN, TR, TT, TW, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
Pinocchio,tv,"Comedy, Drama, Mystery",2014.0,8.1,9506.0,"AE, AG, AO, AR, AT, AU, AZ, BA, BB, BG, BH, BM, BO, BR, BS, BY, BZ, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DO, DZ, EC, EE, EG, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HK, HN, ID, IE, IN, IQ, IS, JM, JO, JP, KE, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NZ, OM, PA, PE, PF, PH, PK, PS, PY, QA, RS, SA, SC, SG, SI, SK, SN, SV, TH, TN, TR, TT, TW, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
World Trigger,tv,"Action, Animation, Sci-Fi",2014.0,7.4,1246.0,"AR, AU, BO, BR, CA, CL, CO, CR, CU, DO, EC, GT, HK, HN, ID, IN, JP, MX, NI, NZ, PA, PE, PH, PY, SG, SV, TH, TW, US, UY, VE, ZA"
Schitt's Creek,tv,Comedy,2015.0,8.5,154371.0,"AU, BM, GB, GG, GI, IE, IN, JP, MT, NZ, PK, TC, ZA"
Your Lie in April,tv,"Animation, Comedy, Drama",2014.0,8.5,41221.0,JP
Sense8,tv,"Drama, Mystery, Sci-Fi",2015.0,8.2,166036.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Healer,tv,"Action, Comedy, Crime",2014.0,8.4,11974.0,"AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BG, BH, BM, BO, BR, BS, BY, BZ, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DO, DZ, EC, EE, EG, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HK, HN, ID, IE, IN, IQ, IS, JM, JO, KE, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NZ, OM, PA, PE, PF, PH, PK, PS, PY, QA, RS, SA, SC, SG, SI, SK, SN, SV, TH, TN, TR, TT, TW, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
Unbreakable Kimmy Schmidt,tv,Comedy,2015.0,7.5,80415.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
Maya the Bee,tv,"Adventure, Animation, Comedy",2012.0,5.6,428.0,"AL, AT, AZ, BA, BG, BY, CH, CZ, DE, EE, LI, LT, LV, ME, MK, PL, RS, SI, SK"
All Hail King Julien,tv,"Action, Adventure, Animation",2014.0,7.1,2586.0,"AE, AL, AO, AZ, BA, BG, BH, BY, CI, CM, CV, CY, DZ, EE, EG, GH, GQ, GR, HK, ID, IL, IQ, IS, JO, KE, KR, KW, LB, LT, LV, LY, MA, ME, MG, MK, ML, MZ, NE, NG, OM, PH, PK, PL, PS, QA, RS, SA, SC, SG, SI, SK, SN, TN, TR, TW, TZ, UG, YE, ZA, ZM, ZW"
Hellsing Ultimate,tv,"Action, Animation, Fantasy",2006.0,8.2,28130.0,"AE, AG, AO, AR, BB, BH, BM, BO, BR, BS, BZ, CI, CL, CM, CO, CR, CV, CY, DO, DZ, EC, EG, GH, GQ, GT, HK, HN, ID, IL, IN, IQ, JM, JO, KE, KW, LB, LC, LY, MA, MG, ML, MU, MX, MZ, NE, NG, NI, OM, PA, PE, PH, PK, PS, PY, QA, SA, SC, SG, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
Ever After High,tv,"Adventure, Animation, Comedy",2013.0,7.8,1871.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Alaskan Bush People,tv,Reality-TV,2014.0,6.0,2791.0,"AO, AU, CI, CM, CV, GB, GG, GH, GQ, IE, IN, KE, MG, ML, MU, MZ, NE, NG, NZ, SC, SN, TZ, UG, US, ZA, ZM, ZW"
Detectorists,tv,Comedy,2014.0,8.6,23072.0,"BM, GB, GG, GI, IE"
Barbie: Life in the Dreamhouse,tv,"Animation, Comedy, Family",2012.0,7.6,3071.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Henry Danger,tv,"Action, Comedy, Family",2014.0,6.1,8294.0,"AD, AE, AG, AO, AR, AT, AU, BB, BE, BH, BM, BO, BR, BS, BZ, CA, CH, CI, CL, CM, CO, CR, CV, DE, DO, DZ, EC, EG, ES, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HK, HN, ID, IE, IQ, IT, JM, JO, KE, KW, LB, LC, LU, LY, MA, MC, MG, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, OM, PA, PE, PF, PH, PL, PS, PT, PY, QA, SA, SC, SG, SM, SN, SV, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Nicky, Ricky, Dicky & Dawn",tv,"Comedy, Family",2014.0,5.5,3742.0,"IT, SM, US"
Good Witch,tv,"Comedy, Drama, Fantasy",2015.0,7.3,13037.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
When Calls the Heart,tv,"Drama, History, Romance",2014.0,7.9,15539.0,IN
The Adventures of Puss in Boots,tv,"Action, Adventure, Animation",2015.0,6.5,2619.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, ID, IE, IL, IN, IQ, IS, JM, JO, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PY, QA, RS, SA, SC, SE, SG, SI, SK, SN, SV, TC, TN, TR, TT, TW, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
"Hyde, Jekyll, Me",tv,"Comedy, Drama, Romance",2015.0,7.0,1532.0,"AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BG, BH, BM, BO, BR, BS, BY, BZ, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DO, DZ, EC, EE, EG, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HK, HN, ID, IE, IN, IQ, IS, JM, JO, KE, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NZ, OM, PA, PE, PF, PH, PK, PS, PY, QA, RS, SA, SC, SG, SI, SK, SN, SV, TH, TN, TR, TT, TW, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
Catastrophe,tv,Comedy,2015.0,8.2,24409.0,"BM, GB, GG, GI, IE, TC"
Vorstadtweiber,tv,"Comedy, Drama",2015.0,7.5,659.0,"AT, CH, DE, LI"
Wet Hot American Summer: First Day of Camp,tv,Comedy,2015.0,7.3,25520.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Bloodline,tv,"Drama, Thriller",2015.0,7.8,60611.0,"AD, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JM, JP, KE, KR, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, PA, PE, PF, PH, PK, PL, PT, PY, RO, RS, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TT, TW, TZ, UA, UG, US, UY, VE, ZA, ZM, ZW"
